koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag
CANDIDATE,1.0000,0,0,0,4.12600,5.9000e+01,1.01,1332.0,743.60,11.30,5992.00,4.195,1.3100,13.600
CANDIDATE,0.8640,0,0,0,5.42800,3.4300e+01,1.85,1733.0,2129.07,12.30,5110.00,3.611,3.2310,13.096
CANDIDATE,0.9870,0,0,0,16.84700,2.7090e+02,1.31,246.0,0.87,12.30,5734.00,4.572,0.7970,14.160
FALSE POSITIVE,0.0000,1,0,0,9.11510,1.4364e+05,2722.92,834.0,114.56,768.90,5997.00,4.304,1.1480,16.709
FALSE POSITIVE,0.0000,1,0,1,28.53570,1.2304e+03,3.80,724.0,64.95,89.90,5713.00,4.554,0.8510,15.990
CONFIRMED,0.8460,0,0,0,3.69000,7.1700e+01,0.79,676.0,49.23,8.50,6355.00,4.547,0.8490,13.827
FALSE POSITIVE,0.0000,1,0,1,23.94020,4.5890e+02,2.52,733.0,68.44,40.80,5713.00,4.541,0.8930,15.717
FALSE POSITIVE,0.0000,0,1,1,14.99200,4.6090e+02,89.18,1064.0,303.13,27.10,5367.00,3.216,3.5580,13.405
FALSE POSITIVE,0.0000,0,1,0,8.12180,1.8405e+03,30.94,1858.0,2828.16,374.10,5838.00,4.374,0.9910,13.606
FALSE POSITIVE,0.0000,0,1,0,3.21373,3.4878e+05,109.72,1608.0,1582.68,608.90,5503.00,4.033,1.6160,16.319
FALSE POSITIVE,0.0000,0,1,0,18.43320,1.0229e+05,21.93,358.0,3.87,1597.30,5011.00,4.617,0.6470,15.681
FALSE POSITIVE,0.0000,0,1,0,4.47610,1.9090e+05,61.54,633.0,38.09,879.20,4478.00,4.578,0.7150,16.200
FALSE POSITIVE,0.0000,0,1,1,4.74390,8.3326e+04,51.77,1042.0,279.38,154.40,6233.00,4.472,0.9880,14.798
CONFIRMED,0.9890,0,0,0,7.34300,5.0000e+02,2.39,602.0,31.13,15.40,6194.00,4.445,1.0690,15.674
FALSE POSITIVE,0.1130,1,0,0,4.72500,1.4680e+02,0.88,1661.0,1814.33,15.10,4796.00,4.560,0.7490,15.530
FALSE POSITIVE,0.0000,0,1,1,7.48907,8.1428e+04,22.25,762.0,79.65,301.40,5385.00,4.565,0.7870,13.183
CANDIDATE,1.0000,0,0,0,10.83300,4.6600e+01,0.90,486.0,13.14,10.60,6099.00,4.193,1.3080,11.049
CONFIRMED,0.9010,0,0,0,4.47200,4.1820e+02,3.94,721.0,63.98,12.60,5312.00,4.103,1.4450,14.523
FALSE POSITIVE,0.0010,0,0,1,2.30700,2.0100e+02,1.12,712.0,60.70,9.40,5459.00,4.583,0.7970,15.246
CANDIDATE,0.9990,0,0,0,2.61900,3.7290e+02,1.88,653.0,42.92,10.60,6195.00,4.470,0.9660,15.056
CANDIDATE,0.9550,0,0,0,1.75000,2.2250e+02,1.45,843.0,119.67,10.70,5947.00,4.487,0.9450,14.889
FALSE POSITIVE,0.0000,0,1,0,3.36626,2.0799e+05,51.86,487.0,13.28,950.00,5764.00,4.548,0.8630,15.831
CANDIDATE,1.0000,0,0,0,3.04300,1.3490e+02,1.24,864.0,131.91,10.40,5841.00,4.409,1.0600,14.951
FALSE POSITIVE,0.0180,0,0,1,4.35900,3.2220e+02,1.58,596.0,29.84,13.60,5659.00,4.473,0.8850,15.259
CONFIRMED,0.9690,0,0,0,4.94900,2.3560e+02,1.14,409.0,6.59,18.60,5002.00,4.543,0.7530,13.509
CANDIDATE,0.7080,0,0,0,13.89000,4.8220e+02,2.27,263.0,1.14,10.30,6217.00,4.472,0.9890,15.622
CONFIRMED,0.9950,0,0,0,6.32600,1.3220e+02,2.18,928.0,175.74,14.90,5849.00,4.076,1.6010,14.606
CANDIDATE,0.9970,0,0,0,4.54800,2.2710e+02,3.51,702.0,57.44,11.40,5849.00,4.076,1.6010,14.606
FALSE POSITIVE,0.0000,0,1,0,3.16300,3.9413e+04,87.20,1214.0,514.08,32.50,6878.00,4.012,1.8440,12.933
FALSE POSITIVE,0.0000,0,1,0,7.56080,2.4090e+05,49.34,362.0,4.06,332.80,5887.00,4.477,0.9410,12.338
FALSE POSITIVE,0.0000,0,0,0,2.45990,2.8360e+02,1.37,589.0,28.37,12.70,4914.00,4.610,0.7240,13.260
CANDIDATE,0.9910,0,0,0,21.59000,1.5530e+02,2.83,449.0,9.59,13.10,6004.00,3.814,2.1930,13.845
FALSE POSITIVE,0.0000,0,1,0,32.19280,2.9905e+05,193.91,847.0,121.45,5357.70,8275.00,3.726,3.2510,8.351
FALSE POSITIVE,0.0000,0,1,0,5.21981,3.7677e+05,59.15,1031.0,266.90,4322.40,6133.00,4.435,0.9350,13.718
FALSE POSITIVE,0.0000,0,1,0,7.46159,8.3115e+04,65.00,1504.0,1210.22,5219.50,7059.00,3.946,2.2100,7.631
FALSE POSITIVE,0.0000,0,1,0,12.75910,4.5362e+04,45.43,575.0,25.76,2426.90,6429.00,3.899,2.0790,12.112
FALSE POSITIVE,0.0000,0,1,0,4.13760,1.4714e+05,35.18,692.0,54.32,922.10,6021.00,4.520,0.8950,15.556
FALSE POSITIVE,0.0000,0,0,1,2.83300,9.8600e+01,1.20,1766.0,2298.20,9.40,6418.00,4.395,1.1710,15.761
FALSE POSITIVE,0.0000,0,1,0,9.74360,5.3782e+04,26.00,420.0,7.37,1331.00,5903.00,4.353,1.1000,15.017
FALSE POSITIVE,0.0000,0,1,0,4.82219,2.4341e+05,59.23,928.0,175.69,1539.90,6153.00,4.302,1.1270,16.756
FALSE POSITIVE,0.0030,0,1,1,2.44940,9.5697e+04,40.46,1977.0,3621.09,319.10,5914.00,4.217,1.2710,14.371
CANDIDATE,0.9030,0,0,0,2.78200,3.4910e+02,1.52,498.0,14.52,5.80,4891.00,4.516,0.8050,14.779
CONFIRMED,0.9960,0,0,0,2.16900,2.5000e+02,1.23,797.0,95.34,7.50,4891.00,4.516,0.8050,14.779
CANDIDATE,0.3180,0,0,0,8.83000,2.2560e+02,4.05,400.0,6.04,9.60,5993.00,3.733,2.5900,13.104
CANDIDATE,0.9980,0,0,0,4.01800,2.7150e+02,1.32,404.0,6.28,13.80,5413.00,4.579,0.8200,13.747
CONFIRMED,0.9940,0,0,0,5.85800,4.5530e+02,2.28,660.0,44.86,17.70,6215.00,4.440,1.0520,15.420
FALSE POSITIVE,0.0000,0,1,0,7.46300,6.6168e+04,22.31,455.0,10.11,751.50,5931.00,4.545,0.8630,15.936
CONFIRMED,0.9740,0,0,0,4.55400,1.0380e+02,1.08,787.0,90.40,17.10,6065.00,4.452,1.0610,13.710
FALSE POSITIVE,0.0220,0,0,1,2.10400,2.6890e+02,1.26,1478.0,1128.57,13.90,4748.00,4.526,0.7970,15.720
FALSE POSITIVE,0.3620,0,0,1,1.08690,1.2428e+03,36.00,2459.0,8675.90,170.00,6353.00,4.397,1.1340,13.989
CONFIRMED,0.9980,0,0,0,8.56700,3.3000e+02,2.19,608.0,32.24,24.30,6434.00,4.394,1.1380,14.155
CONFIRMED,0.1790,0,0,0,6.03200,5.0710e+02,2.21,564.0,23.95,12.20,5819.00,4.468,0.9900,15.606
FALSE POSITIVE,0.0000,0,1,0,5.95560,1.5058e+05,56.02,665.0,46.09,2206.50,6208.00,4.454,1.0240,15.538
FALSE POSITIVE,0.0000,1,0,0,40.59920,3.1700e+05,49.76,220.0,0.56,4594.80,5662.00,4.532,0.8060,14.173
FALSE POSITIVE,0.0000,0,1,0,6.11904,2.1077e+05,197.85,640.0,39.55,3583.10,6395.00,3.904,2.0120,12.261
FALSE POSITIVE,0.0010,0,0,1,2.54500,5.9900e+01,0.83,1284.0,642.06,10.10,5878.00,4.426,1.0100,14.255
FALSE POSITIVE,0.0000,0,1,0,19.94380,4.4015e+05,83.77,749.0,74.37,1161.10,6461.00,4.338,1.1380,14.158
FALSE POSITIVE,0.0000,0,1,0,20.06140,4.1674e+05,61.42,420.0,7.33,1866.70,5583.00,4.463,0.8570,15.327
FALSE POSITIVE,0.0000,0,1,0,6.19136,3.5783e+05,153.32,1407.0,926.24,2427.50,6461.00,3.846,2.2250,14.002
FALSE POSITIVE,0.6950,0,1,0,5.54241,3.6313e+05,89.83,429.0,7.99,6788.80,6401.00,4.324,1.3010,13.674
FALSE POSITIVE,0.0000,0,1,0,7.47820,3.8020e+05,55.07,575.0,25.91,551.30,5334.00,4.585,0.7960,17.628
FALSE POSITIVE,0.0000,0,1,0,2.48633,1.1353e+05,29.34,803.0,98.21,559.20,5069.00,4.524,0.7800,16.515
FALSE POSITIVE,0.0000,0,1,0,7.93310,1.3409e+05,44.30,1270.0,615.74,1033.20,6462.00,4.371,1.1660,14.038
FALSE POSITIVE,0.0000,0,1,0,2.96723,1.0595e+05,140.22,1594.0,1530.05,997.80,6384.00,4.348,1.0940,14.087
CONFIRMED,1.0000,0,0,0,1.50450,1.9020e+02,1.67,2386.0,7609.22,46.60,5539.00,4.244,1.2070,14.498
FALSE POSITIVE,0.0000,0,1,0,8.35590,3.5830e+04,48.69,308.0,2.14,846.10,5940.00,4.352,1.0200,13.867
CANDIDATE,0.9860,0,0,0,2.09200,2.3190e+02,2.75,1574.0,1449.04,10.40,6068.00,4.040,1.7970,15.767
FALSE POSITIVE,0.0000,0,1,1,1.56100,1.6200e+01,0.46,2343.0,7149.67,7.60,6143.00,4.344,1.1160,12.879
CONFIRMED,0.9690,0,0,0,4.37200,9.7900e+01,1.65,1131.0,386.61,13.30,6144.00,4.106,1.6680,14.440
CANDIDATE,0.9490,0,0,0,6.40500,1.3380e+02,1.95,739.0,70.40,11.70,6144.00,4.106,1.6680,14.440
CONFIRMED,0.9990,0,0,0,4.80700,7.6200e+02,2.57,497.0,14.43,12.10,5889.00,4.492,0.9240,15.695
FALSE POSITIVE,,0,0,1,2.95000,,,,,,,,,14.372
CANDIDATE,1.0000,0,0,0,1.35000,3.7580e+02,0.99,506.0,15.56,12.40,4338.00,4.731,0.5080,15.318
CONFIRMED,0.9850,0,0,0,7.49600,8.9450e+02,2.07,321.0,2.52,20.00,5340.00,4.633,0.7020,15.796
FALSE POSITIVE,0.0480,0,0,1,3.02800,1.1300e+01,1.11,3190.0,24453.38,11.80,7612.00,3.787,2.9680,11.626
CANDIDATE,1.0000,0,0,0,2.49800,2.1580e+02,0.76,404.0,6.31,13.70,3705.00,4.721,0.5290,13.693
CANDIDATE,0.0000,0,0,0,1.68640,3.1467e+03,4.98,240.0,0.79,57.00,3705.00,4.721,0.5290,13.693
CANDIDATE,0.9770,0,0,0,1.30900,9.3700e+01,0.50,682.0,51.07,9.20,3705.00,4.721,0.5290,13.693
CONFIRMED,0.8610,0,0,0,15.40400,7.3700e+02,4.47,485.0,13.05,22.30,5602.00,4.130,1.4250,15.654
FALSE POSITIVE,0.0000,0,1,0,7.14981,3.4594e+05,147.83,457.0,10.32,3766.30,4916.00,3.717,2.1820,14.313
FALSE POSITIVE,0.0000,0,0,1,1.73400,7.3400e+01,0.69,1527.0,1291.41,9.00,4776.00,4.516,0.8110,15.352
CONFIRMED,0.9710,0,0,0,6.25000,1.4270e+02,2.80,1002.0,238.78,18.80,6426.00,4.013,1.7750,13.474
FALSE POSITIVE,0.9900,0,1,0,9.88863,7.0292e+04,76.53,699.0,56.58,4257.40,9414.00,3.883,2.7770,10.656
FALSE POSITIVE,0.0000,0,1,0,10.41680,1.6474e+05,54.91,441.0,8.94,7056.80,6038.00,4.254,1.1410,13.742
FALSE POSITIVE,0.0000,0,1,0,18.98690,4.1027e+05,72.80,320.0,2.49,1113.20,5713.00,4.414,1.0230,15.603
FALSE POSITIVE,0.0000,1,0,0,8.37770,1.8179e+05,144.85,1029.0,264.78,1178.00,6074.00,4.450,0.9760,14.118
FALSE POSITIVE,0.0000,0,1,0,7.13510,2.1707e+05,43.06,932.0,178.70,2270.60,5324.00,4.439,0.8970,16.117
CANDIDATE,0.9930,0,0,0,3.87700,5.4700e+01,1.52,1667.0,1823.90,7.00,6742.00,3.925,2.0320,12.691
FALSE POSITIVE,0.0000,0,1,0,6.26250,6.5936e+04,51.32,1595.0,1529.01,2048.70,6313.00,3.936,1.9350,14.550
FALSE POSITIVE,0.0000,0,1,0,5.86461,4.5754e+04,34.07,256.0,1.02,961.40,5126.00,4.578,0.6960,14.160
FALSE POSITIVE,0.0000,0,1,0,4.41739,8.5407e+04,91.30,1730.0,2119.28,1548.20,6584.00,4.331,1.2460,14.182
FALSE POSITIVE,0.0000,0,1,0,3.05180,3.1908e+05,172.25,2731.0,13121.22,932.10,5242.00,3.631,2.5500,16.397
FALSE POSITIVE,0.0000,0,1,0,4.37001,4.0206e+04,38.30,307.0,2.09,733.50,6105.00,4.443,0.9930,13.556
CONFIRMED,0.9900,0,0,0,6.89600,4.7210e+02,2.60,624.0,35.92,17.30,6283.00,4.472,0.9840,15.268
FALSE POSITIVE,0.0000,0,0,1,3.87900,2.5460e+02,1.65,828.0,111.18,18.80,5774.00,4.458,0.9800,14.658
FALSE POSITIVE,0.0000,0,0,1,6.14900,1.8850e+02,16.74,639.0,39.47,16.20,5455.00,4.421,0.9090,13.857
CONFIRMED,0.9160,0,0,0,5.21800,6.7220e+02,2.09,479.0,12.46,14.40,5513.00,4.551,0.8180,15.848
CANDIDATE,1.0000,0,0,0,1.87200,1.0290e+02,3.89,899.0,154.84,11.70,6047.00,4.387,1.0920,13.204
CANDIDATE,0.6560,0,0,0,1.58400,4.2090e+02,1.89,317.0,2.38,10.80,5202.00,4.434,0.9180,13.623
FALSE POSITIVE,0.0000,0,1,1,3.12900,4.2450e+02,2.24,847.0,121.71,12.40,6142.00,4.456,1.0460,15.709
CANDIDATE,0.9820,0,0,0,3.25400,3.6190e+02,2.62,680.0,50.56,12.60,6074.00,4.244,1.3580,14.863
FALSE POSITIVE,,1,0,0,0.75000,,,,,,,,,14.792
FALSE POSITIVE,0.0000,0,1,0,5.25005,3.7430e+04,38.61,402.0,6.15,990.30,5344.00,4.494,0.8070,14.822
FALSE POSITIVE,0.0000,0,1,1,8.87200,1.5860e+02,1.09,530.0,18.59,15.60,5811.00,4.571,0.8110,14.545
CANDIDATE,1.0000,0,0,0,2.76400,1.8600e+02,1.58,955.0,196.51,11.80,6414.00,4.377,1.1470,14.056
FALSE POSITIVE,0.0000,0,1,0,16.81090,2.5571e+05,53.30,321.0,2.50,1638.00,5713.00,4.554,0.8510,14.996
FALSE POSITIVE,0.0000,0,1,0,5.16249,2.2916e+05,46.61,379.0,4.88,2314.50,5654.00,4.590,0.7740,14.063
FALSE POSITIVE,0.0000,0,1,0,13.63630,6.6402e+04,112.86,514.0,16.56,4958.60,6061.00,3.759,2.1850,12.724
FALSE POSITIVE,0.0000,0,1,0,6.33708,3.2361e+05,55.04,365.0,4.18,1804.10,5075.00,4.497,0.8240,15.167
FALSE POSITIVE,0.0000,1,0,0,6.40303,4.8900e+05,68.38,813.0,103.29,1246.30,5754.00,4.534,0.9050,15.650
FALSE POSITIVE,0.0000,0,0,1,1.55860,2.2086e+03,25.52,1656.0,1787.96,137.70,5239.00,4.600,0.7570,15.579
FALSE POSITIVE,0.0000,0,1,0,8.81169,1.5093e+05,50.88,435.0,8.45,2424.00,5973.00,4.516,0.9040,14.624
FALSE POSITIVE,0.0000,0,1,0,6.57901,1.7240e+05,112.12,1791.0,2437.81,1467.60,5949.00,3.892,1.9400,16.455
FALSE POSITIVE,0.0000,0,1,0,2.85920,3.1353e+04,39.38,1077.0,318.66,259.40,5731.00,4.532,0.8230,15.260
FALSE POSITIVE,,1,1,0,2.65000,,,,,,,,,15.260
CANDIDATE,0.9860,0,0,0,3.86400,6.8900e+01,1.08,976.0,213.96,8.90,6327.00,4.327,1.1750,14.563
FALSE POSITIVE,0.0000,0,1,0,3.94077,1.4529e+05,44.35,892.0,149.21,842.10,6137.00,4.421,1.0050,16.510
FALSE POSITIVE,0.0030,1,0,0,2.35000,9.3300e+02,505.94,7040.0,580415.20,6.40,3486.00,0.500,180.0130,13.524
FALSE POSITIVE,0.0000,0,1,0,4.59379,2.5644e+05,53.03,588.0,28.31,1018.80,5349.00,4.531,0.8510,16.739
CONFIRMED,1.0000,0,0,0,2.45920,7.9200e+01,1.02,1685.0,1904.34,22.40,6243.00,4.406,1.1490,12.949
CONFIRMED,0.9820,0,0,0,6.19100,1.4320e+02,1.41,728.0,66.31,28.30,6047.00,4.387,1.0920,13.204
FALSE POSITIVE,0.0000,0,1,0,4.48223,7.9684e+04,88.28,514.0,16.51,1012.20,5786.00,4.318,1.1120,15.231
FALSE POSITIVE,0.0000,0,1,0,4.47294,6.7161e+04,54.35,607.0,32.12,1008.10,6123.00,4.396,1.0490,15.142
CANDIDATE,0.3220,0,0,0,3.90500,3.8530e+02,5.03,379.0,4.88,13.90,6303.00,3.774,2.5530,12.088
FALSE POSITIVE,0.0000,0,0,1,2.06800,2.2490e+02,1.08,625.0,36.03,8.70,5374.00,4.588,0.7260,15.130
FALSE POSITIVE,0.0000,0,1,0,3.63893,4.3382e+05,61.81,656.0,43.71,1256.80,5931.00,4.554,0.8450,15.511
FALSE POSITIVE,0.0000,0,1,0,8.03365,2.3345e+05,66.27,737.0,69.67,3506.50,6335.00,4.427,1.0720,15.600
CANDIDATE,1.0000,0,0,0,4.06600,2.7430e+02,1.45,711.0,60.49,11.60,5783.00,4.539,0.8800,15.802
CONFIRMED,1.0000,0,0,0,4.21600,1.2890e+02,1.08,525.0,17.96,17.80,5627.00,4.552,0.8330,12.988
FALSE POSITIVE,0.0770,1,0,0,1.51320,1.1940e+02,0.89,1015.0,250.33,6.00,5213.00,4.489,0.8310,15.602
FALSE POSITIVE,0.0000,0,1,1,4.15530,3.1040e+03,118.33,1396.0,898.69,81.60,6552.00,3.586,3.2890,12.429
CANDIDATE,0.9850,0,0,0,4.21600,4.7200e+01,0.79,1018.0,254.10,12.30,5914.00,4.396,1.1350,13.046
CONFIRMED,1.0000,0,0,0,5.25200,9.8000e+01,2.39,1292.0,659.25,16.60,6426.00,4.013,1.7750,13.474
FALSE POSITIVE,0.0000,0,1,0,16.10250,3.2854e+05,63.23,276.0,1.38,765.30,5904.00,4.471,0.9460,15.138
FALSE POSITIVE,0.0000,0,1,0,26.86120,1.5182e+05,53.89,362.0,4.04,2163.40,6217.00,4.472,0.9890,14.610
FALSE POSITIVE,0.0000,0,0,1,1.25360,7.4600e+01,1.39,2659.0,11844.28,17.30,5277.00,3.960,1.6330,14.458
FALSE POSITIVE,0.0000,0,1,0,7.26916,3.5438e+05,47.83,471.0,11.68,1349.80,5303.00,4.632,0.7040,16.128
FALSE POSITIVE,0.0000,0,1,0,4.71655,3.6290e+05,125.68,1402.0,913.57,1210.80,5702.00,3.807,1.8210,15.177
FALSE POSITIVE,0.0000,0,1,0,5.17212,2.1606e+05,64.91,1110.0,358.62,1419.00,6781.00,4.221,1.3450,17.035
FALSE POSITIVE,0.0000,0,1,1,6.47740,2.4852e+04,36.63,1238.0,555.00,625.10,5546.00,4.587,0.7860,13.171
FALSE POSITIVE,0.0000,0,1,0,3.57049,5.4592e+04,38.79,468.0,11.31,879.00,5772.00,4.518,0.7560,15.267
CONFIRMED,1.0000,0,0,0,3.47100,2.2170e+02,1.04,550.0,21.54,20.00,4955.00,4.610,0.7210,14.017
FALSE POSITIVE,0.0000,0,1,0,2.95270,2.2362e+05,65.76,554.0,22.27,249.50,3695.00,4.773,0.4830,16.705
FALSE POSITIVE,0.0000,0,1,1,21.56900,1.3123e+03,35.10,645.0,41.00,63.70,5753.00,4.335,1.0780,14.997
CANDIDATE,0.9930,0,0,0,9.42500,1.5990e+02,3.98,917.0,167.51,13.20,5640.00,3.679,2.9160,14.564
FALSE POSITIVE,0.0000,0,1,0,4.04427,5.3726e+04,42.62,400.0,6.06,1003.70,5222.00,4.518,0.7800,14.967
FALSE POSITIVE,0.0000,0,0,1,2.10000,2.3900e+01,1.14,2934.0,17529.42,9.20,9464.00,4.116,2.1840,13.085
CANDIDATE,0.9930,0,0,0,3.30500,5.7950e+02,1.28,336.0,3.02,12.60,4342.00,4.699,0.5400,15.903
FALSE POSITIVE,0.0000,0,1,0,5.51863,1.0714e+05,31.66,492.0,13.81,1219.40,5936.00,4.501,0.9650,15.724
CONFIRMED,0.9250,0,0,0,6.68400,2.1090e+02,1.45,783.0,88.83,11.80,6063.00,4.470,1.0010,15.652
CONFIRMED,1.0000,0,0,0,4.33700,2.6170e+02,1.75,740.0,71.11,12.60,5931.00,4.545,0.8630,15.208
CANDIDATE,0.9990,0,0,0,1.56300,1.0450e+02,0.93,1220.0,525.68,12.80,5447.00,4.481,0.9170,14.800
FALSE POSITIVE,0.3180,1,0,0,3.28100,7.0900e+01,1.69,1795.0,2458.09,9.90,6573.00,4.010,1.9870,13.790
CANDIDATE,0.9920,0,0,0,11.47700,2.2310e+02,2.25,559.0,23.01,15.50,5934.00,4.173,1.5090,14.451
FALSE POSITIVE,0.0000,0,1,1,4.79500,4.8740e+02,2.04,509.0,15.82,11.20,4808.00,4.589,0.7150,16.153
FALSE POSITIVE,0.0000,0,1,0,12.22590,1.1334e+05,61.44,367.0,4.31,2016.10,6002.00,4.354,1.0840,13.375
FALSE POSITIVE,0.0000,0,1,0,3.37701,1.5864e+05,43.45,1403.0,910.99,796.50,5353.00,4.527,0.7570,15.002
FALSE POSITIVE,0.0000,1,0,0,14.34470,4.4561e+05,47.52,207.0,0.44,1952.30,5067.00,4.596,0.6730,15.638
FALSE POSITIVE,0.0000,1,0,1,2.45800,6.1200e+01,0.77,2269.0,6276.41,11.50,6106.00,4.487,0.9660,15.644
FALSE POSITIVE,0.0000,0,1,0,21.92320,1.5393e+05,56.66,351.0,3.61,1386.80,6109.00,4.472,0.9890,15.291
FALSE POSITIVE,,0,1,0,5.95809,3.2154e+05,60.49,805.0,99.43,185.60,5501.00,4.438,0.9120,14.689
FALSE POSITIVE,0.0020,0,1,0,3.62939,2.3417e+04,16.67,1189.0,472.03,699.90,6185.00,4.472,0.9910,15.232
FALSE POSITIVE,0.0000,0,1,0,3.99540,2.0084e+04,44.86,940.0,184.92,389.80,6185.00,4.472,0.9910,15.232
FALSE POSITIVE,0.0000,0,1,0,1.55000,,,,493.28,,,,,19.033
FALSE POSITIVE,0.0000,0,1,0,3.45940,1.0127e+05,70.65,1827.0,2631.95,362.10,6408.00,4.246,1.3030,15.925
CONFIRMED,0.9980,0,0,0,1.26700,2.7760e+02,2.99,838.0,116.46,14.70,5857.00,4.204,1.3050,13.770
CONFIRMED,0.9660,0,0,0,7.96200,4.3250e+02,2.64,538.0,19.86,15.10,5751.00,4.234,1.2820,15.335
CONFIRMED,1.0000,0,0,0,8.39000,1.7788e+03,4.35,364.0,4.16,36.70,5301.00,4.391,0.9770,15.280
CANDIDATE,0.9970,0,0,0,5.38200,2.5710e+02,1.79,793.0,93.42,14.10,6214.00,4.442,1.0760,15.491
CANDIDATE,1.0000,0,0,0,3.48100,1.4330e+02,1.11,849.0,122.48,11.40,5912.00,4.453,0.9240,14.634
FALSE POSITIVE,0.0000,0,1,1,1.70100,7.3200e+01,0.77,1780.0,2374.98,10.20,5730.00,4.518,0.9030,15.384
CANDIDATE,0.9510,0,0,0,5.91700,3.8030e+02,1.82,516.0,16.70,12.50,5818.00,4.554,0.8480,15.553
CANDIDATE,0.8420,0,0,0,7.81000,2.4030e+02,1.88,839.0,117.17,11.50,5480.00,4.220,1.2290,15.916
CANDIDATE,0.9000,0,0,0,9.45400,3.2150e+02,2.21,619.0,34.68,10.70,5480.00,4.220,1.2290,15.916
FALSE POSITIVE,0.0000,0,1,0,3.54900,6.4350e+02,90.37,1143.0,403.20,37.50,5220.00,3.520,3.4560,13.933
CONFIRMED,0.0000,0,0,0,3.17100,9.4400e+01,0.81,630.0,37.12,14.60,5428.00,4.563,0.8530,13.136
FALSE POSITIVE,0.0000,0,0,1,0.88700,1.4660e+02,1.35,2165.0,5216.79,9.80,6268.00,4.429,1.1000,15.881
FALSE POSITIVE,0.0000,0,1,0,6.62584,2.6872e+05,48.38,793.0,93.67,1725.60,5831.00,4.503,0.9220,16.411
FALSE POSITIVE,0.4500,0,1,0,8.60447,9.6654e+04,54.16,335.0,2.97,3162.00,6235.00,4.034,1.7080,13.769
FALSE POSITIVE,0.0000,0,1,1,3.02870,5.4120e+02,168.68,1726.0,2096.50,67.10,5869.00,4.513,0.9420,13.954
FALSE POSITIVE,0.0000,0,1,0,3.31903,1.9840e+05,58.77,1388.0,879.89,2060.30,6015.00,4.329,1.0880,14.776
FALSE POSITIVE,0.0000,0,1,0,20.53570,3.3380e+05,97.39,404.0,6.30,2000.20,6517.00,4.211,1.4400,13.841
FALSE POSITIVE,0.0000,0,0,1,3.25200,4.2500e+01,0.67,2059.0,4245.86,13.70,6046.00,4.478,1.0070,14.920
FALSE POSITIVE,0.0000,0,1,0,4.06390,5.5538e+05,278.81,1683.0,1896.44,445.70,5062.00,3.515,3.5790,16.144
FALSE POSITIVE,0.0000,0,1,0,2.97608,4.0189e+05,40.74,1164.0,432.44,1160.60,4556.00,4.670,0.5760,15.896
FALSE POSITIVE,0.0000,0,1,0,3.22884,5.2880e+04,35.35,1035.0,271.46,661.40,5414.00,4.625,0.7140,15.740
FALSE POSITIVE,0.0120,0,1,0,2.52580,1.1370e+05,60.35,1476.0,1123.54,296.80,4927.00,3.883,1.8370,16.328
FALSE POSITIVE,0.0000,0,1,1,3.77300,1.1360e+04,52.09,1221.0,525.46,272.60,5699.00,4.192,1.2150,13.915
FALSE POSITIVE,0.0000,0,1,1,1.06130,3.3000e+01,0.81,2325.0,6913.47,1.50,6092.00,4.114,1.3630,11.800
FALSE POSITIVE,0.0000,0,1,0,2.57621,2.5264e+05,33.40,1458.0,1071.88,1361.50,4748.00,4.729,0.5340,15.839
FALSE POSITIVE,0.0000,0,1,0,4.92134,2.3458e+05,150.48,3055.0,20561.29,858.80,8285.00,3.971,2.4510,14.567
CANDIDATE,0.9690,0,0,0,3.97200,3.6670e+02,2.35,668.0,47.15,12.60,6559.00,4.357,1.2180,15.353
CONFIRMED,0.0020,0,0,0,4.88100,1.6680e+02,5.05,1682.0,1891.07,16.30,5745.00,3.499,3.9550,13.489
CONFIRMED,0.9960,0,0,0,8.21900,4.1740e+02,7.97,991.0,227.68,25.00,5745.00,3.499,3.9550,13.489
FALSE POSITIVE,0.0000,0,0,1,2.79400,7.0800e+01,0.67,1724.0,2082.67,12.30,5427.00,4.530,0.8080,15.530
CANDIDATE,0.9940,0,0,0,3.87200,8.4100e+01,3.58,2004.0,3805.87,9.50,5745.00,3.499,3.9550,13.489
FALSE POSITIVE,0.0000,0,1,1,4.11500,2.1653e+04,29.61,495.0,14.25,23.90,4352.00,4.610,0.6610,15.056
FALSE POSITIVE,0.0000,0,1,0,11.16770,3.2990e+04,138.25,618.0,34.42,1112.00,6220.00,4.414,1.0660,15.191
CONFIRMED,0.9990,0,0,0,9.67800,1.1590e+02,3.22,967.0,206.73,13.50,5668.00,3.792,2.4370,14.276
CANDIDATE,0.9550,0,0,0,7.08600,4.6750e+02,1.91,420.0,7.36,23.80,5631.00,4.557,0.8470,14.196
FALSE POSITIVE,0.0000,1,0,1,9.55700,5.2100e+01,0.74,1182.0,461.27,9.80,6046.00,4.509,0.9270,15.202
CONFIRMED,0.9670,0,0,0,5.34800,1.2866e+03,3.46,354.0,3.70,66.00,4920.00,4.620,0.7200,12.231
CANDIDATE,0.7330,0,0,0,6.31000,1.9660e+02,1.61,794.0,94.08,12.10,5806.00,4.321,1.1580,15.386
FALSE POSITIVE,0.0000,0,1,0,2.64220,1.7336e+05,25.80,686.0,52.42,397.10,4206.00,4.663,0.5910,15.295
